Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,JPM
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,JPM
2008-10-28,0.10245736,0.10325919,0.09106326,0.07339884,0.01897468,0.10685089,0.01538942,0.06211338,0.13406811,0.02773723,0.00000000,0.05419674,0.12598216,0.06948391,-0.00384015,0.02053108,0.02725418,0.03484832,0.05232284,0.07195902,-0.02230110,-0.00476662,0.05301831,0.02411028,0.02702865,0.01618977,0.11741692,0.11835659,-0.00667259,-0.00829103,-0.00778093,-0.00324109,-0.04504512,0.01125745,-0.00662938,-0.17868091,0.10064334
2008-10-29,-0.01114091,-0.00821447,0.00468144,0.01711519,0.07742977,-0.00306479,0.08832760,0.07455607,0.00836267,-0.02979287,0.06096773,-0.03068128,0.04274305,0.03753148,0.01335063,0.05456213,0.01165993,0.01736628,-0.00694873,0.03131861,-0.03694606,-0.01620221,0.00928139,0.01403718,-0.28324748,0.01569592,-0.01259564,-0.01076106,-0.00259936,-0.01147970,0.07328780,0.01809580,0.10927778,0.04451651,0.01671712,0.04382822,-0.05157333
2008-10-30,0.02547665,0.02088279,0.02462185,0.04637368,0.01153025,0.01252546,0.00154176,0.09494139,0.12057975,0.02514619,0.00000000,0.11284352,0.07207035,0.03664055,0.03963968,0.00507609,-0.00706371,-0.00004908,0.01293894,-0.00207851,-0.01467107,0.00554709,0.01025103,0.01663927,-0.40989970,0.01079569,0.03654100,0.03865582,-0.00425562,-0.00626790,-0.02307911,-0.02094033,-0.00204191,0.02704027,-0.00747135,-0.10637745,0.05210517
2008-10-31,0.01524855,0.01559760,0.01311914,0.04439262,0.01974908,0.02407891,0.02298905,-0.05144384,-0.02552779,-0.01994174,0.07900531,0.02579117,-0.00514016,-0.00952149,0.00421492,0.02489287,-0.01298920,-0.01837864,-0.00354914,-0.00120485,0.00066402,0.01792596,-0.01089200,0.00783925,0.14842001,0.01964701,0.00596243,-0.00596571,-0.00441197,-0.01044252,0.02766116,-0.02806240,-0.00563674,0.00041599,-0.00409878,-0.04903665,0.09211525
2008-11-03,-0.00253225,-0.00055562,0.00312131,0.00182149,0.01496525,0.00776247,0.01166076,0.00000000,0.02654058,-0.00522652,0.05463221,0.01429007,0.02627757,-0.00425989,0.04940625,0.00702838,-0.00663376,-0.01899355,0.00567260,0.00988274,-0.02096159,0.01481002,0.01431276,-0.01676442,-0.03509136,-0.01104726,0.00232348,0.00336009,0.00633611,0.00372241,-0.05923380,0.01192642,0.00205344,0.00810078,0.00816527,-0.10946904,-0.01268638
2008-11-04,0.04001448,0.03224860,0.03068303,0.01377648,0.04320930,0.04876330,0.04519920,0.06079556,0.00278257,-0.00762947,0.02799012,0.02126763,0.05111680,0.03985827,-0.00151718,0.05409548,0.02859351,0.01049498,0.00737678,0.03317721,-0.02383716,-0.01188204,0.02718898,-0.03625379,0.10178273,-0.02317790,0.03421953,0.02865736,0.01160343,0.01583651,0.09856229,0.04131812,0.03823404,0.01120505,0.00679999,-0.11748038,0.03474423
2008-11-05,-0.05411526,-0.05181254,-0.05691126,-0.05909632,-0.02373011,-0.02128771,-0.01997001,0.04364764,0.03119693,0.03109634,-0.04927093,0.02411409,-0.06329556,-0.02293659,0.02841731,-0.01627262,-0.00508980,-0.00578425,-0.01528676,-0.02836875,0.01336050,-0.00232446,-0.01338741,-0.01903801,-0.20186617,-0.01623730,-0.04615223,-0.05528532,0.00284611,0.01091134,-0.07704605,-0.01963599,0.03157900,-0.00828807,0.01924219,0.13374092,-0.07252237
2008-11-06,-0.05157121,-0.04974146,-0.04434315,-0.03721437,-0.05870079,-0.07082814,-0.06593344,-0.06757051,-0.07339043,-0.02466076,-0.03886714,-0.07857252,-0.03841439,-0.03413453,-0.04405456,-0.06422150,-0.01741593,-0.01667189,-0.00965756,-0.01976269,0.02477821,0.01471621,-0.02402915,0.00351305,-0.18759861,0.01101280,-0.05746547,-0.05164591,0.00000000,0.00147272,-0.07189583,-0.01371835,-0.03901027,0.00000000,0.00684628,0.15456951,-0.02478164
2008-11-07,0.02844618,0.02812262,0.02377193,0.01986829,0.02144248,0.02561456,0.02388261,-0.03617110,0.03234913,0.01730906,0.02336022,0.03797091,0.00829835,0.00426073,-0.02399826,0.02352098,0.00149906,0.00434152,0.00833308,0.01164906,-0.01218546,0.00101864,0.00987319,0.01950107,-0.08269174,0.01441943,0.03450023,0.03796423,-0.00338914,-0.00375285,0.00443315,0.00273150,-0.00919179,0.01034826,-0.00706789,-0.12673476,-0.01341962
2008-11-10,-0.01273390,-0.00822595,-0.01878653,-0.02540957,0.00887230,0.01747734,0.01050348,0.05644813,0.03458321,0.07019445,0.05580546,0.01571555,0.00302284,0.00960335,0.01384973,0.00891297,0.00266088,-0.00093867,-0.00122407,-0.00268989,0.00917401,-0.00008476,-0.01261789,-0.00530505,-0.37156351,-0.01109154,-0.01587976,-0.02514867,0.00406560,0.01095096,0.02219611,0.01677070,0.02546835,0.00013704,0.00044318,0.06687538,-0.03614171
2008-11-11,-0.02228720,-0.02010715,-0.02241745,-0.02216640,-0.03634823,-0.05395132,-0.04950913,-0.03042368,-0.04890441,-0.01677853,-0.06838892,-0.02080566,0.01312858,-0.02771093,-0.03641631,-0.05568769,-0.01836591,-0.01626932,-0.00695483,-0.02270865,0.01199205,0.00718666,-0.02003472,-0.00133064,-0.02531786,-0.00142485,-0.03141620,-0.02702322,0.00404913,0.00675090,-0.05061041,-0.01840872,-0.04145412,-0.00178623,0.00320731,0.02404990,-0.00164986
2008-11-12,-0.05328887,-0.04846434,-0.05305604,-0.06309511,-0.01535266,-0.03001175,-0.03118797,-0.01300119,-0.00727741,0.00837386,-0.03131553,-0.00432391,-0.08067358,-0.05467229,-0.00851907,-0.03393617,-0.00455788,-0.03096041,-0.02593705,-0.02905131,0.02420794,0.00008426,-0.02539784,-0.02425999,-0.33135710,-0.00428677,-0.04524104,-0.04987415,0.00564139,-0.00290659,-0.05491035,-0.01972884,-0.03370822,-0.01426263,-0.00022053,0.07853918,-0.05020760
2008-11-13,0.06692259,0.06458521,0.06300069,0.08146197,-0.00306538,0.00619618,0.01091744,-0.05397153,-0.05286419,0.03618460,0.00000000,-0.03202375,0.04602401,0.04708840,-0.06034934,0.01208952,0.02611589,-0.00055172,0.02880062,0.04353331,-0.02073707,-0.00126439,0.02448358,0.04089842,0.30538163,0.03355944,0.06162347,0.05923333,-0.00214535,-0.00917126,0.03636768,-0.01799569,-0.07443252,-0.00531427,-0.00687165,-0.10509301,0.07305326
2008-11-14,-0.04259349,-0.03899981,-0.05130317,-0.07327999,0.01518674,0.01297492,0.00670944,0.02679636,0.02401180,0.03006061,-0.01595131,-0.00016533,-0.00568389,-0.03224822,0.01364623,0.01160760,-0.01510397,-0.01036580,-0.00565296,-0.02895140,0.01879601,0.00898447,-0.03092734,-0.01797091,-0.37948965,-0.02405819,-0.05229395,-0.06613288,0.00441975,0.01300098,-0.02081964,0.05183223,0.07548685,-0.01227332,-0.00022160,0.10283344,-0.07595039
2008-11-17,-0.02614935,-0.02668228,-0.02320950,-0.01150021,-0.02410096,-0.03301515,-0.03381490,0.00708752,-0.00096999,0.02193159,-0.01011017,-0.00917587,-0.00201382,-0.02918729,-0.02570032,-0.03876798,0.00372302,0.01627133,-0.00630714,0.00220248,-0.00592752,0.00225439,-0.00348227,-0.01775672,-0.36772470,-0.00568996,-0.01226293,0.00259291,0.00453334,0.00223810,-0.03732910,-0.00067372,-0.01700358,-0.01559238,0.00720303,0.04193740,-0.05057553
2008-11-18,0.00979029,0.01810649,0.00082283,-0.00843337,0.01832007,0.00485955,0.01105418,-0.02304654,-0.04641642,-0.06514263,-0.03882488,-0.03988262,-0.04647602,0.00456013,-0.03617909,0.01062908,-0.00055613,-0.00236640,0.00347904,0.00292252,0.00260263,0.00216609,0.00126985,-0.04128580,0.20067065,-0.01485052,0.01804998,0.01329066,0.00860989,0.01124636,-0.01024339,-0.01261468,0.02330617,-0.02127432,0.00121513,-0.02207857,-0.01941251
2008-11-19,-0.06310550,-0.05207235,-0.06752421,-0.08175364,-0.04941174,-0.05046772,-0.04108557,-0.00664882,-0.00777954,0.05871419,-0.01845460,-0.01884149,-0.02044516,-0.03984073,-0.00672095,-0.04044551,-0.01047164,0.00070340,-0.00770959,-0.01894144,0.01747299,0.00812278,-0.01915242,-0.04158845,-0.52609313,-0.04239180,-0.06434619,-0.07194807,0.00657292,0.01599621,-0.01425819,0.00449446,-0.02545204,-0.03476560,0.00154261,0.09337296,-0.12125041
2008-11-20,-0.06948185,-0.05725062,-0.05203691,-0.06789707,-0.03317267,-0.03123303,-0.03542377,-0.07140870,-0.04119662,-0.01685219,-0.03748183,-0.06935331,0.00000000,-0.09452372,-0.04282309,-0.03068798,-0.00531303,-0.01562584,-0.02055284,-0.04517013,0.03251166,0.01165378,-0.03760382,-0.07562898,-2.56494934,-0.07120724,-0.08237877,-0.04972882,0.01224133,0.02975509,-0.07752816,0.01711049,-0.03109067,-0.03380734,-0.01096314,0.08514679,-0.19696988
2008-11-21,0.06132800,0.06337643,0.05054269,0.05363415,-0.02455714,-0.02223244,-0.03383650,0.02661259,0.02890209,-0.00727068,0.05347287,0.05639623,-0.06665421,0.05424437,0.01879102,-0.02736120,0.01213920,0.01274076,0.01958370,0.03494758,-0.01856085,-0.00261442,0.03020574,0.00728889,0.69314718,-0.00977997,0.05682425,0.04835488,-0.00194338,0.00409106,0.00622807,0.05597778,0.04918581,0.00988831,0.01151329,-0.10679065,-0.02863552
2008-11-24,0.06271423,0.04815658,0.06140492,0.07179305,0.09384244,0.09842832,0.09616931,0.00000000,-0.01602603,-0.03741801,-0.00135701,-0.03403791,0.08985258,0.03440871,0.00251406,0.09438599,0.02562070,0.01476670,0.00995961,0.02851385,-0.02939511,-0.02124835,0.01818781,0.05318600,0.00000000,0.02480580,0.06831924,0.05005513,-0.00911940,-0.00807414,0.08757867,0.03438985,0.08828518,0.00451870,-0.00441262,-0.11616747,0.19384538
2008-11-25,0.00652941,0.00426407,-0.00496471,0.01450060,0.00439673,0.00133626,0.01173686,0.05090681,0.03320878,-0.00440866,-0.02359266,0.01349420,0.01808693,0.00023691,0.05628209,0.00234982,0.00896618,0.01825353,-0.01479880,-0.00181836,-0.00626143,-0.00822287,-0.00235318,-0.07715265,2.30258513,-0.03330486,0.00617195,-0.01007676,0.01480931,0.01288742,-0.07089506,-0.00122115,-0.00824238,0.01036294,0.00474301,-0.06052795,0.07641036
2008-11-26,0.03471840,0.02872910,0.04496842,0.05632819,-0.00446892,0.00001756,-0.01244958,-0.01338944,0.03740528,0.00484291,0.03737991,0.04616589,0.04649912,0.02348170,-0.02328606,-0.00507587,-0.01039908,-0.00613694,0.00167496,0.00703174,0.00252550,0.01289147,0.01165553,-0.02987259,-1.20397284,-0.01918058,0.03794649,0.05065461,0.00975242,0.00894778,0.06979351,-0.01217057,-0.00488046,0.02296897,-0.00529526,-0.10335565,0.02815224
2008-11-27,0.00000000,0.00000000,0.00000000,0.00000000,0.01752083,0.02271345,0.02509066,0.01931376,0.01356627,0.01047088,0.00000000,0.03220132,-0.00707183,0.01268028,0.01346822,0.02255500,-0.00032240,0.00451826,-0.00186354,0.00432164,0.00365485,-0.00149820,-0.00254055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2008-11-28,0.00959691,0.01166927,0.00226229,0.00908717,0.01454082,0.00089342,0.00377397,0.01644982,0.02450392,-0.02465406,0.00728503,0.01176893,0.01052077,0.05736019,0.04215889,0.00096334,-0.01540636,-0.00116994,0.00074372,-0.00321023,0.00170102,-0.00225157,-0.00236904,-0.01477030,-0.40546511,-0.02156111,0.01010393,-0.00714139,0.00433232,0.00401876,-0.00018367,0.00947876,-0.00343052,-0.00376640,-0.00288105,0.00653361,0.03340060
2008-12-01,-0.09353652,-0.08014005,-0.09380894,-0.12613727,-0.05328369,-0.06061938,-0.05747975,-0.01360793,0.01575908,0.01245922,-0.02820188,-0.01634930,-0.05201840,-0.09787851,-0.01651506,-0.06017038,-0.00781667,-0.03438763,-0.02502252,-0.02932764,0.00878296,0.00549490,-0.04371463,-0.08391104,-0.69314718,-0.07470375,-0.09299507,-0.08028866,0.01564306,0.02354180,-0.09939718,-0.05231270,-0.08553971,-0.02084055,0.01551116,0.21456859,-0.19235233
2008-12-02,0.03916366,0.03259548,0.03633297,0.05764848,0.01402004,0.03069726,0.02325346,-0.06564471,-0.05111039,-0.00263040,-0.01144893,-0.03403119,0.00745609,-0.00937026,-0.04245096,0.02832272,0.00902363,0.00282839,0.00011811,0.01246379,0.00264388,0.00157637,0.01101704,-0.00960836,1.60943795,-0.01056243,0.03995125,0.03457134,0.00337395,0.00438260,-0.04822214,0.00861245,0.02534452,0.01069003,0.00754693,-0.08416254,0.08825465
2008-12-03,0.02550805,0.02029378,0.02894651,0.02666587,0.01135926,0.00779212,0.00435158,0.01769797,0.01354448,0.03931764,0.00093665,-0.00051815,0.00842134,-0.00370529,0.00158598,0.00651623,-0.00041942,-0.00843168,-0.00011811,0.00781281,0.00327522,0.00322776,0.00207932,-0.00633266,-1.20397284,-0.00563731,0.02270840,0.02009679,0.00559807,0.00577457,-0.00362663,-0.01612834,-0.00271484,0.00015452,0.00694893,-0.03654406,0.05853995
2008-12-04,-0.02974650,-0.02539635,-0.03187533,-0.03186247,-0.00153593,-0.00065931,-0.00173519,-0.01002748,-0.00582175,0.01819603,0.05367206,-0.01589815,-0.00479944,-0.02925346,-0.00039629,-0.00033770,0.00518560,-0.00664452,-0.00743581,-0.00723377,0.01660898,-0.01230474,-0.00170638,-0.04041731,-1.09861229,-0.03191078,-0.02447675,-0.01833312,0.00544354,0.01469757,-0.06900820,-0.00652488,-0.00766206,-0.00587261,0.00097415,0.04696904,0.02706839
2008-12-05,0.03584909,0.03047319,0.04315580,0.04788727,-0.02781141,-0.04086549,-0.05633140,-0.00084971,0.02458898,0.00853303,-0.02908152,0.02122294,0.00621499,0.00732009,-0.01210444,-0.05049100,-0.00447367,0.00142545,0.00399421,0.00736341,-0.00353586,0.01954998,0.00411089,0.03329182,0.69314718,0.00839520,0.02907181,0.03718543,-0.00805207,-0.00243464,-0.06773414,-0.01756631,-0.00952793,0.00046469,-0.00683489,-0.06006497,0.07049313
2008-12-08,0.03766888,0.03401199,0.04053065,0.04306375,0.06006960,0.07355118,0.08327169,0.05067265,0.08303421,0.03510188,0.02178174,0.07214900,0.07984465,0.05396861,0.03980029,0.08393540,0.15963187,0.01149153,0.16288515,0.02242131,-0.01363153,-0.01047300,0.01982936,0.02856804,-0.69314718,0.01341446,0.03629601,0.02845380,-0.00236598,0.00069622,0.06864970,0.02226856,0.05575091,0.01155189,0.01028698,-0.02432139,0.08998038
2008-12-09,-0.02338894,-0.02755835,-0.01564597,-0.03309388,0.01870714,0.01331880,0.01537629,0.00799055,-0.01957573,-0.02569248,0.00000000,0.00071457,-0.00831447,-0.01998334,-0.00754576,0.01278296,-0.14332364,-0.00782334,-0.16847062,-0.00818760,0.00525262,-0.00074639,-0.00755663,-0.02406189,0.69314718,-0.02473224,-0.01699916,0.00411693,0.00460228,0.00659000,-0.03824200,0.00649437,-0.01265519,-0.00753219,0.00676368,0.00715502,-0.07185481
2008-12-10,0.01182401,0.00803200,0.01165517,0.02269472,-0.00320051,0.00537774,0.00680258,0.03100253,0.05438164,0.02010191,0.05233342,0.03555897,0.02692051,0.02776199,0.01004837,0.00594412,0.00678334,0.00263062,0.00580088,-0.00236453,-0.00238409,-0.00524016,0.00592084,0.00560439,-0.69314718,0.00648300,0.00700185,0.00000000,-0.00186324,-0.00415705,0.03388572,0.04394496,0.03503866,-0.00077102,0.00235069,-0.05549226,-0.01304069
2008-12-11,-0.02893876,-0.02266336,-0.03748778,-0.05432498,0.00488818,-0.00787287,-0.00427988,0.00693982,0.00231858,-0.02307971,-0.00097826,0.00744259,-0.01251258,-0.02844090,-0.01179782,-0.00409165,0.02398391,0.01549447,-0.01421077,0.02061384,-0.01668854,-0.01123792,0.01200318,-0.01350359,0.69314718,-0.00194051,-0.02343747,-0.02369681,0.00829572,0.00427228,0.09756363,0.02181465,0.02189339,-0.00775066,0.00341054,0.00089677,-0.11294757
2008-12-12,0.00700383,0.00751277,0.02154513,0.03745382,-0.02498666,-0.02202078,-0.02838645,-0.05718327,-0.05634986,-0.03887498,0.00461435,-0.04482992,0.02195407,0.01462103,-0.02464817,-0.02711256,0.00180119,-0.00527627,-0.00503834,-0.00747266,0.00677319,-0.00744948,-0.00615656,-0.02253294,0.00000000,-0.00812619,0.01249306,0.02081674,0.00369231,0.00241671,-0.03607437,-0.00730019,-0.01855413,0.01375465,0.00541067,-0.02725955,0.03285474
2008-12-15,-0.01276683,-0.00757810,-0.02124013,-0.03444420,-0.00065431,-0.00183518,-0.00873237,0.05075368,0.01936362,0.00518507,0.01458032,0.04808155,-0.02713375,-0.00632614,0.02281211,-0.00474060,0.02528906,0.02307790,-0.00627859,0.00613416,-0.00798743,-0.01618952,0.01251769,-0.02186733,-0.69314718,-0.02077567,-0.01449507,-0.01661858,0.00233143,0.00275482,-0.03899603,0.01994868,0.03752599,-0.00523297,-0.00031704,0.04467601,-0.07759455
2008-12-16,0.05008482,0.04113064,0.05265515,0.06476360,0.00733696,0.01600300,0.02050615,-0.01121609,0.00551808,0.00539780,0.01459848,0.00290559,0.04273249,0.03052737,-0.00984953,0.01765860,0.02636695,0.01859156,-0.02031546,0.03713082,-0.02385462,-0.03345499,0.04216163,-0.06947241,1.60943795,-0.04324073,0.04506149,0.03741444,0.01339197,0.01580746,-0.02065673,0.00751299,0.00799516,0.01834662,0.02032507,-0.08049793,0.12215887
2008-12-17,-0.00963917,-0.01124613,-0.00667676,0.00771581,0.00349811,-0.00456233,-0.00299989,0.00518029,0.02159624,0.00091754,-0.02657955,0.00702607,-0.00115086,0.00000000,0.00404113,-0.00241077,0.02433972,-0.00508360,-0.01545486,0.01602286,-0.01151454,-0.04250137,0.02425427,-0.07603039,-1.60943795,-0.07550077,-0.01017750,-0.00973244,0.00386241,0.01433877,-0.08467875,0.03019184,0.06483711,0.02527978,0.01472260,-0.04951601,-0.01526262
2008-12-18,-0.02138982,-0.02517150,-0.01720529,-0.01536640,0.00150204,0.01014718,-0.00239961,0.00633240,0.00240905,0.01947457,0.03649807,0.00525229,-0.01034193,-0.03483827,0.00296425,0.00325104,-0.00803634,-0.02957978,0.02471493,-0.01879540,0.00968775,0.00492593,-0.01085238,-0.05442252,0.00000000,-0.04568054,-0.00972365,-0.00244798,0.00300716,0.01457462,-0.10076688,-0.00914838,-0.02669437,0.05642788,0.02393142,-0.05146227,-0.05317879
2008-12-19,0.00293259,-0.00301208,0.00766840,0.01468801,-0.01016540,-0.01263088,-0.00255416,-0.00912293,-0.02418377,0.00137280,0.00232753,0.00429376,-0.01029666,0.01491417,0.00958753,-0.00338198,-0.02601502,-0.00399663,-0.00262901,-0.00634787,0.00786463,0.02046413,-0.02066837,0.02711232,0.00000000,0.00626472,-0.00645295,-0.00611339,-0.00180321,0.00054792,-0.06708185,-0.02736014,-0.02464973,-0.00672379,-0.01497877,-0.05224988,0.00363494
2008-12-22,-0.01847158,-0.00695021,-0.02064870,-0.02328130,-0.00883306,-0.01235703,-0.02337781,0.01562629,-0.03396103,-0.01533047,-0.01713227,-0.00115225,-0.03940575,-0.03601258,-0.01625555,-0.01920423,0.00237016,-0.01119828,0.00992046,-0.00528211,0.00509950,-0.00656159,-0.00109121,0.00468165,0.00000000,0.01395372,-0.02100031,-0.01619237,-0.02288039,-0.01367769,0.16409728,0.01164876,0.00092389,0.03927474,0.01198110,-0.00826910,-0.01662873
2008-12-23,-0.00976498,-0.01183072,-0.00707948,-0.01362726,0.00159898,-0.00208022,-0.00730928,0.00000000,-0.02784891,-0.04661358,-0.02463529,-0.03038198,-0.03099182,0.00753568,-0.00733555,-0.00648985,-0.00152032,-0.00561887,0.00751377,-0.00675061,-0.00082069,-0.00531722,-0.00925557,0.01022317,0.00000000,0.01338190,-0.01474228,-0.01049768,0.00172202,0.00221877,-0.02357823,-0.01069275,-0.05660999,0.01448959,0.00329744,0.01027022,-0.02409713
2008-12-24,0.00576450,0.00580181,0.00220584,0.00393977,-0.00930061,0.00000000,-0.00390735,-0.02397680,-0.00258057,-0.01777484,-0.01225956,-0.01390370,0.00000000,-0.00015651,0.01428276,0.00000000,0.00508629,-0.00086949,-0.00374983,0.00634011,-0.00510379,-0.01397718,0.01276305,0.00736981,0.00000000,0.00037979,0.00754283,-0.00380631,-0.00332369,-0.00377485,-0.09775033,0.01175572,0.00875664,-0.01584170,0.00249031,-0.01815586,0.02510302
2008-12-25,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00962820,0.00000000,-0.00612512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00043432,0.00120875,0.00015468,-0.00320918,0.00304892,0.00381446,-0.00270354,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2008-12-26,0.00534188,0.00554279,0.00349573,0.01325949,0.00000000,0.00000000,0.00000000,0.01615115,0.00000000,-0.00048651,-0.02538017,-0.00948206,0.01071804,0.00000000,0.00000000,0.00000000,0.00085532,-0.01124971,0.00282426,-0.00102201,0.00074025,-0.00418745,0.00512575,-0.01946299,0.00000000,-0.00800467,0.00461362,0.00717757,0.00479735,0.00499308,0.06462694,0.02713418,0.01728654,0.01889975,0.00188887,-0.01895246,-0.00167640
2008-12-29,-0.00388012,-0.00372013,-0.01310307,-0.02252671,0.02408734,0.01617306,0.00464549,0.00087500,0.01012478,-0.00056076,0.02169472,-0.00024158,0.00530276,0.03855825,0.01080075,0.00258264,0.00085603,-0.00797518,-0.00130079,0.01357579,0.00197129,-0.01408605,0.00329656,-0.01937227,0.69314718,0.00458194,0.00172463,-0.01099842,0.00330781,-0.00199424,0.05945405,0.00481371,0.02630986,0.00671712,0.00310644,0.01191582,-0.00067154
2008-12-30,0.02411402,0.02150929,0.02638490,0.03503287,0.01682764,0.02214272,0.02722662,0.01276684,-0.00651035,-0.00954017,0.01897653,0.00613724,0.01313516,0.02214430,0.00909930,0.02611008,0.00717151,-0.00007234,-0.00400128,0.00110510,-0.00534783,-0.00151432,-0.00138936,-0.00430317,2.19722464,-0.01612940,0.02018548,0.02561551,-0.00355327,0.00376356,-0.02504879,-0.00607834,0.01582515,0.00305011,0.00871151,-0.05309327,0.04047256
2008-12-31,0.01405905,0.01238209,0.01683694,0.03396719,0.00940314,0.00000000,0.00026110,0.00000000,0.01061957,-0.00662615,-0.00711142,0.00000000,0.00000000,0.01762269,0.01846459,0.00000000,-0.01138833,0.01291619,0.00397923,0.02066823,0.00304757,-0.01229347,0.00312884,0.07253239,0.24512244,0.04096137,0.01314153,0.00537525,-0.01222615,-0.02415414,0.13340327,0.01631617,0.02834840,0.00646798,0.00187078,-0.03994163,0.01663027
2009-01-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00135694,0.00577640,0.00018750,-0.00070526,0.00484066,0.02068781,0.00669594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2009-01-02,0.03111882,0.02900654,0.03439155,0.01271289,0.02836998,0.03329862,0.04011707,0.00000000,0.04454169,0.00000000,0.03171924,0.02886434,0.06928755,0.02704611,-0.00228615,0.00000000,-0.00544477,-0.01483677,0.01230992,0.00608160,-0.01020074,0.01343430,0.00269097,0.07385327,-0.30228088,0.04504942,0.02793937,0.03285633,-0.01162295,-0.01885231,0.03827170,-0.00544712,0.01715456,-0.00316262,-0.01028404,-0.02045788,0.00639989
2009-01-05,-0.00467929,-0.00909531,-0.00256419,-0.00160258,0.00389444,0.00219350,0.00304935,0.02050721,0.03401609,0.03237378,0.03137380,0.01387421,0.03119023,0.00555093,-0.00724251,0.04073777,-0.02009631,0.01314299,0.01542677,0.00697570,-0.01785323,0.02697060,0.00563950,0.02936591,0.00000000,0.07689522,0.00215866,0.00953145,-0.00100616,-0.01827438,0.05192972,-0.02488605,-0.01937535,0.04717294,0.00683512,-0.00281070,-0.06933485
2009-01-06,0.00778674,0.00692456,0.01484596,0.01898585,0.01286557,0.00845531,0.01074590,0.00416242,-0.00346282,0.02956272,0.00585403,0.01749318,0.01891958,0.01989655,0.01499414,0.00975097,-0.01000690,0.01322858,0.00174702,0.00846427,-0.00328817,0.00701125,0.01298521,0.00680964,0.42488315,0.00949427,0.00322928,0.00473187,0.00150886,-0.00246986,-0.00472328,0.00952058,0.01544264,0.00839943,0.00167680,-0.01339537,0.02130971
2009-01-07,-0.03046912,-0.02759829,-0.03280068,-0.03481245,-0.02873457,-0.01783303,-0.01487051,0.01729297,-0.03423952,-0.00680268,-0.07523066,0.02798177,-0.03589858,-0.03773828,0.00983737,-0.01558759,0.00744470,0.01114154,-0.00752446,-0.01409127,0.01016686,-0.01135040,-0.01333859,-0.00440095,-0.26236421,-0.00097800,-0.02751093,-0.02509592,0.00100465,0.00000000,-0.13065371,-0.02848133,-0.03022454,-0.01826665,-0.00841206,0.11801348,-0.06177524
2009-01-08,0.00339132,-0.00311101,0.01116278,0.00982883,-0.00046602,-0.01172629,-0.00652435,-0.04006134,-0.03888138,-0.02410880,0.00000000,-0.01846502,0.02828315,0.01093620,-0.02285352,-0.00870016,0.00644518,0.00975834,-0.01434495,0.00241784,-0.01261898,-0.00891814,0.00976423,-0.01984273,-0.22314359,-0.00687285,0.00165563,0.00803540,0.00663041,0.00246986,-0.02205711,0.01510359,-0.00072232,-0.01460245,0.00712952,-0.01931411,-0.03146180
2009-01-09,-0.02153321,-0.01652480,-0.02849095,-0.04212931,-0.01270969,-0.01987276,-0.00749723,-0.00447352,-0.00267213,0.01410525,-0.01899776,-0.02073264,-0.00976388,-0.01490178,0.01114410,-0.01198058,-0.01797497,-0.00314705,-0.01089537,-0.00730688,0.00868208,0.01811642,-0.00468685,-0.01566391,-0.20763938,0.00327869,-0.02371432,-0.02266386,0.00186858,0.00093930,-0.02108400,0.00046829,0.01994080,0.01460245,0.01235707,0.00609040,-0.04701052
2009-01-12,-0.02282259,-0.01466773,-0.02109141,-0.02631454,-0.00502549,-0.01352574,-0.01631047,0.00000000,-0.02867659,-0.00237249,-0.03201954,-0.02071329,-0.05384947,-0.03265669,-0.01412610,-0.01406128,-0.00707914,-0.02401111,-0.01045618,-0.03936201,0.02043602,0.00080760,-0.03329570,-0.04156665,0.00000000,-0.02150622,-0.01996074,-0.01277051,0.00620349,0.01259492,-0.08267909,-0.04061229,-0.05178266,-0.02198318,-0.00517908,0.06815180,-0.04167245
